P135_COMBO_TABLE3,PRODUCT,SERIAL_NUM,TRANS_SEQ,OPERATION,SBR,PART_NUM,BIRTH_DATE,EVENT_DATE,TEST_DATE,SPC_ID,OCCURRENCE,SEQ,TEST_SEQ_EVENT,STATE_NAME,HD_PHYS_PSN,DATA_ZONE,TRK_NUM,HD_LGC_PSN,HTR_DAC,HTR_DAC_REF,DELTA_DAC,TEST_ITERATION,CNTCT_TEST_STAGE,MODE,TRIP_MASK,NORM_AGC,NORM_AGC_REF,STRESSED_RRO,LOCAL_REF_RRO,DETECTOR1,DETECTOR2,DETECTOR3,DETECTOR4,DETECTOR5,DETECTOR6,AC_DETCR,AC_DETCR_REF,ACTIVE_HEATER,INACTIVE_HEATER_DAC,IPD_LATE_DTCT,LFACH_AMP,IPD5_FIT_LFACH,LRDED_STDEV,IPD5_FIT_LRDED,IPD5_FIT_DED
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:41:56,302,27,1,3,PRODUCTION,0,16,128762,0,40,10,-12,5,MAIN,H,0,166,190,0.0208,0.0122,0.000,0.000,0.000,31.263,0.000,0.000,0.000,0.000,R,0,0.000,31.263,30.651,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:41:56,302,27,1,3,PRODUCTION,0,16,128762,0,42,12,-10,6,MAIN,H,0,164,188,0.0198,0.0112,0.000,0.000,0.000,30.381,0.000,0.000,0.000,0.000,R,0,0.000,30.381,30.018,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:41:56,302,27,1,3,PRODUCTION,0,16,128762,0,44,14,-8,7,MAIN,H,0,161,184,0.0186,0.0115,0.000,0.000,0.000,29.345,0.000,0.000,0.000,0.000,R,0,0.000,29.345,29.536,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:41:56,302,27,1,3,PRODUCTION,0,16,128762,0,46,16,-6,8,MAIN,H,0,161,183,0.0204,0.0130,0.000,0.000,0.000,28.305,0.000,0.000,0.000,0.000,R,0,0.000,28.305,29.205,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:41:56,302,27,1,3,PRODUCTION,0,16,128762,0,48,18,-4,9,MAIN,H,0,161,181,0.0198,0.0116,0.000,0.000,0.000,28.068,0.000,0.220,0.000,0.000,R,0,0.000,28.068,29.026,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:41:56,302,27,1,3,PRODUCTION,0,16,128762,0,50,20,-2,10,MAIN,H,0,159,180,0.0209,0.0119,0.000,0.000,0.000,28.111,0.000,0.250,0.000,0.000,R,0,0.000,28.111,28.998,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:41:56,302,27,1,3,PRODUCTION,0,16,128762,0,52,22,0,11,MAIN,H,0,157,181,0.0199,0.0115,0.000,0.000,0.000,29.020,0.000,0.295,0.000,0.000,R,0,0.000,29.020,29.122,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:41:56,302,27,1,3,PRODUCTION,0,16,128762,0,54,24,2,12,MAIN,H,0,154,175,0.0203,0.0117,0.000,0.000,0.000,29.993,0.000,0.271,0.000,0.000,R,0,0.000,29.993,29.396,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:41:56,302,27,1,3,PRODUCTION,0,16,128762,0,56,26,4,13,MAIN,H,8,153,176,0.0218,0.0124,0.000,0.000,0.000,30.467,0.000,0.171,0.000,0.000,R,0,0.000,30.467,29.822,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,39,0,-54,0,BSLN,W,0,178,199,0.0214,0.0119,0.000,0.000,0.000,59.120,0.000,0.000,0.000,0.000,W,0,0.000,59.120,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,42,3,-51,1,MAIN,W,0,174,197,0.0201,0.0115,0.000,0.000,0.000,58.304,0.000,0.000,0.000,0.000,W,0,0.000,58.304,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,45,6,-48,2,MAIN,W,0,173,196,0.0216,0.0120,0.000,0.000,0.000,57.345,0.000,0.000,0.000,0.000,W,0,0.000,57.345,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,48,9,-45,3,MAIN,W,0,172,194,0.0205,0.0125,0.000,0.000,0.000,55.815,0.000,0.000,0.000,0.000,W,0,0.000,55.815,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,51,12,-42,4,MAIN,W,0,170,188,0.0190,0.0123,0.000,0.000,0.000,55.118,0.000,0.000,0.000,0.000,W,0,0.000,55.118,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,54,15,-39,5,MAIN,W,0,167,188,0.0193,0.0106,0.000,0.000,0.000,53.029,0.000,0.000,0.000,0.000,W,0,0.000,53.029,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,57,18,-36,6,MAIN,W,0,167,184,0.0201,0.0113,0.000,0.000,0.000,52.376,0.000,0.000,0.000,0.000,W,0,0.000,52.376,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,60,21,-33,7,MAIN,W,0,167,185,0.0214,0.0125,0.000,0.000,0.000,50.680,0.000,0.000,0.000,0.000,W,0,0.000,50.680,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,63,24,-30,8,MAIN,W,0,165,183,0.0190,0.0116,0.000,0.000,0.000,49.325,0.000,0.000,0.000,0.000,W,0,0.000,49.325,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,66,27,-27,9,MAIN,W,0,165,180,0.0202,0.0135,0.000,0.000,0.000,48.018,0.000,0.000,0.000,0.000,W,0,0.000,48.018,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,69,30,-24,10,MAIN,W,0,164,179,0.0204,0.0112,0.000,0.000,0.000,46.837,0.000,0.000,0.000,0.000,W,0,0.000,46.837,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,72,33,-21,11,MAIN,W,0,164,176,0.0188,0.0101,0.000,0.000,0.000,45.157,0.000,0.000,0.000,0.000,W,0,0.000,45.157,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,75,36,-18,12,MAIN,W,0,163,179,0.0205,0.0109,0.000,0.000,0.000,43.396,0.000,0.000,0.000,0.000,W,0,0.000,43.396,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,78,39,-15,13,MAIN,W,0,161,173,0.0217,0.0097,0.000,0.000,0.000,42.228,0.000,0.000,0.000,0.000,W,0,0.000,42.228,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,81,42,-12,14,MAIN,W,0,160,173,0.0222,0.0117,0.000,0.000,0.000,40.199,0.000,0.000,0.000,0.000,W,0,0.000,40.199,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,84,45,-9,15,MAIN,W,0,159,170,0.0208,0.0111,0.000,0.000,0.000,37.006,0.000,0.000,0.000,0.000,W,0,0.000,37.006,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,87,48,-6,16,MAIN,W,0,160,170,0.0203,0.0116,0.000,0.000,0.000,32.999,0.000,0.000,0.000,0.000,W,0,0.000,32.999,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,90,51,-3,17,MAIN,W,0,159,168,0.0222,0.0107,0.000,0.000,0.000,27.721,0.000,0.000,0.000,0.000,W,0,0.000,27.721,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,93,54,0,18,MAIN,W,0,158,168,0.0203,0.0131,0.000,0.000,0.000,31.625,0.000,0.000,0.000,0.000,W,0,0.000,31.625,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:07,140,28,1,4,PRODUCTION,0,16,128762,0,96,57,3,19,MAIN,W,8,158,168,0.0222,0.0128,0.000,0.000,0.000,50.915,0.000,0.000,0.000,0.000,W,0,0.000,50.915,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,30,0,-45,0,BSLN,W,0,196,212,0.0184,0.0132,0.000,0.000,0.000,59.139,0.000,0.000,0.000,0.000,W,0,0.000,59.139,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,33,3,-42,1,MAIN,W,0,195,209,0.0191,0.0107,0.000,0.000,0.000,58.348,0.000,0.000,0.000,0.000,W,0,0.000,58.348,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,36,6,-39,2,MAIN,W,0,192,207,0.0190,0.0100,0.000,0.000,0.000,57.252,0.000,0.000,0.000,0.000,W,0,0.000,57.252,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,39,9,-36,3,MAIN,W,0,193,206,0.0213,0.0113,0.000,0.000,0.000,55.102,0.000,0.000,0.000,0.000,W,0,0.000,55.102,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,42,12,-33,4,MAIN,W,0,192,204,0.0190,0.0115,0.000,0.000,0.000,54.375,0.000,0.000,0.000,0.000,W,0,0.000,54.375,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,45,15,-30,5,MAIN,W,0,188,201,0.0195,0.0120,0.000,0.000,0.000,52.163,0.000,0.000,0.000,0.000,W,0,0.000,52.163,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,48,18,-27,6,MAIN,W,0,190,200,0.0199,0.0127,0.000,0.000,0.000,50.626,0.000,0.000,0.000,0.000,W,0,0.000,50.626,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,51,21,-24,7,MAIN,W,0,189,200,0.0196,0.0113,0.000,0.000,0.000,49.405,0.000,0.000,0.000,0.000,W,0,0.000,49.405,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,54,24,-21,8,MAIN,W,0,191,199,0.0185,0.0129,0.000,0.000,0.000,48.244,0.000,0.000,0.000,0.000,W,0,0.000,48.244,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,57,27,-18,9,MAIN,W,0,185,195,0.0202,0.0112,0.000,0.000,0.000,47.087,0.000,0.000,0.000,0.000,W,0,0.000,47.087,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,60,30,-15,10,MAIN,W,0,187,195,0.0187,0.0102,0.000,0.000,0.000,45.063,0.000,0.000,0.000,0.000,W,0,0.000,45.063,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,63,33,-12,11,MAIN,W,0,188,196,0.0187,0.0114,0.000,0.000,0.000,43.233,0.000,0.000,0.000,0.000,W,0,0.000,43.233,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,66,36,-9,12,MAIN,W,0,188,195,0.0181,0.0108,0.000,0.000,0.000,39.983,0.000,0.000,0.000,0.000,W,0,0.000,39.983,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,69,39,-6,13,MAIN,W,0,186,193,0.0183,0.0093,0.000,0.000,0.000,36.016,0.000,0.000,0.000,0.000,W,0,0.000,36.016,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,72,42,-3,14,MAIN,W,0,185,192,0.0216,0.0106,0.000,0.000,0.000,31.316,0.000,0.000,0.000,0.000,W,0,0.000,31.316,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,75,45,0,15,MAIN,W,0,183,191,0.0204,0.0129,0.000,0.000,0.000,30.675,0.000,0.000,0.000,0.000,W,0,0.000,30.675,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952G,4805,COMET,CMPM00SU-0,?,2023-03-31,2023-04-12 22:51:25,Apr 12 2023-22:42:11,131,29,1,5,PRODUCTION,0,16,128762,0,78,48,3,16,MAIN,W,8,182,191,0.0209,0.0132,0.000,0.000,0.000,50.594,0.000,0.000,0.000,0.000,W,0,0.000,50.594,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:37,301,24,1,1,PRODUCTION,0,16,128458,0,30,0,31,0,BSLN,H,0,174,203,0.0153,0.0113,0.000,0.000,0.000,38.100,0.000,0.000,0.000,0.000,R,0,0.000,38.100,37.002,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:37,301,24,1,1,PRODUCTION,0,16,128458,0,32,2,33,1,MAIN,H,0,172,202,0.0165,0.0126,0.000,0.000,0.000,37.388,0.000,0.000,0.000,0.000,R,0,0.000,37.388,37.280,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:37,301,24,1,1,PRODUCTION,0,16,128458,0,34,4,35,2,MAIN,H,0,170,198,0.0154,0.0126,0.000,0.000,0.000,36.974,0.000,0.000,0.000,0.000,R,0,0.000,36.974,37.578,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:37,301,24,1,1,PRODUCTION,0,16,128458,0,36,6,37,3,MAIN,H,0,166,196,0.0153,0.0123,0.000,0.000,0.000,37.070,0.000,0.000,0.000,0.000,R,0,0.000,37.070,37.898,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:37,301,24,1,1,PRODUCTION,0,16,128458,0,38,8,39,4,MAIN,H,0,167,195,0.0147,0.0117,0.000,0.000,0.000,37.128,0.000,0.000,0.000,0.000,R,0,0.000,37.128,38.238,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:37,301,24,1,1,PRODUCTION,0,16,128458,0,40,10,41,5,MAIN,H,0,163,191,0.0146,0.0102,0.000,0.000,0.000,38.039,0.000,0.000,0.000,0.000,R,0,0.000,38.039,38.599,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:37,301,24,1,1,PRODUCTION,0,16,128458,0,42,12,43,6,MAIN,H,0,161,191,0.0159,0.0120,0.000,0.000,0.000,38.874,0.000,0.000,0.000,0.000,R,0,0.000,38.874,38.981,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:37,301,24,1,1,PRODUCTION,0,16,128458,0,44,14,45,7,MAIN,H,0,160,186,0.0147,0.0099,0.000,0.000,0.000,40.539,0.000,0.000,0.000,0.000,R,0,0.000,40.539,39.384,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:37,301,24,1,1,PRODUCTION,0,16,128458,0,46,16,47,8,MAIN,H,0,158,185,0.0153,0.0119,0.000,0.000,0.000,41.498,0.000,0.000,0.000,0.000,R,0,0.000,41.498,39.808,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:37,301,24,1,1,PRODUCTION,0,16,128458,0,48,18,49,9,MAIN,H,0,155,183,0.0150,0.0108,0.000,0.000,0.000,40.753,0.000,-0.258,0.000,0.000,R,0,0.000,40.753,40.253,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:37,301,24,1,1,PRODUCTION,0,16,128458,0,50,20,51,10,MAIN,H,0,153,181,0.0149,0.0120,0.000,0.000,0.000,40.605,0.000,-0.220,0.000,0.000,R,0,0.000,40.605,40.718,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:37,301,24,1,1,PRODUCTION,0,16,128458,0,52,22,53,11,MAIN,H,0,150,177,0.0157,0.0119,0.000,0.000,0.000,39.977,0.000,-0.220,0.000,0.000,R,0,0.000,39.977,41.205,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:48,101,26,1,2,PRODUCTION,0,16,128458,0,35,0,-39,0,BSLN,W,0,172,195,0.0187,0.0132,0.000,0.000,0.000,62.761,0.000,0.000,0.000,0.000,W,0,0.000,62.761,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:48,101,26,1,2,PRODUCTION,0,16,128458,0,38,3,-36,1,MAIN,W,0,170,191,0.0171,0.0114,0.000,0.000,0.000,61.317,0.000,0.000,0.000,0.000,W,0,0.000,61.317,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:48,101,26,1,2,PRODUCTION,0,16,128458,0,41,6,-33,2,MAIN,W,0,169,188,0.0153,0.0109,0.000,0.000,0.000,59.920,0.000,0.000,0.000,0.000,W,0,0.000,59.920,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:48,101,26,1,2,PRODUCTION,0,16,128458,0,44,9,-30,3,MAIN,W,0,169,187,0.0173,0.0124,0.000,0.000,0.000,59.110,0.000,0.000,0.000,0.000,W,0,0.000,59.110,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:48,101,26,1,2,PRODUCTION,0,16,128458,0,47,12,-27,4,MAIN,W,0,165,182,0.0159,0.0118,0.000,0.000,0.000,57.422,0.000,0.000,0.000,0.000,W,0,0.000,57.422,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:48,101,26,1,2,PRODUCTION,0,16,128458,0,50,15,-24,5,MAIN,W,0,168,184,0.0175,0.0104,0.000,0.000,0.000,55.556,0.000,0.000,0.000,0.000,W,0,0.000,55.556,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:48,101,26,1,2,PRODUCTION,0,16,128458,0,53,18,-21,6,MAIN,W,0,163,183,0.0184,0.0133,0.000,0.000,0.000,54.343,0.000,0.000,0.000,0.000,W,0,0.000,54.343,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:48,101,26,1,2,PRODUCTION,0,16,128458,0,56,21,-18,7,MAIN,W,0,164,180,0.0166,0.0107,0.000,0.000,0.000,52.301,0.000,0.000,0.000,0.000,W,0,0.000,52.301,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:48,101,26,1,2,PRODUCTION,0,16,128458,0,59,24,-15,8,MAIN,W,0,163,176,0.0182,0.0104,0.000,0.000,0.000,50.014,0.000,0.000,0.000,0.000,W,0,0.000,50.014,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:48,101,26,1,2,PRODUCTION,0,16,128458,0,62,27,-12,9,MAIN,W,0,160,178,0.0177,0.0096,0.000,0.000,0.000,47.785,0.000,0.000,0.000,0.000,W,0,0.000,47.785,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B049952P,1273,COMET,CMPM00SU-0,?,2023-04-01,2023-04-12 17:33:53,Apr 12 2023-17:23:48,101,26,1,2,PRODUCTION,0,16,128458,0,65,30,-9,10,MAIN,W,0,161,175,0.0178,0.0136,0.000,0.000,0.000,44.491,0.000,0.000,0.000,0.000,W,0,0.000,44.491,0.000,0.000,0.000,0.000
